ENSG00000251562,ENSG00000167996,ENSG00000087086,ENSG00000198804,target_type
6.53879,5.8232784,6.394849,4.979365,inflammatory macrophage
6.6589084,6.844887,5.375656,5.1170716,inflammatory macrophage
6.299362,6.182154,5.4336076,4.958985,inflammatory macrophage
6.0112433,6.0282316,5.9842296,5.1192718,alternatively activated macrophage
6.324658,6.059363,6.716842,4.7394104,alternatively activated macrophage
6.8216753,4.083909,6.9301033,5.4820805,classical monocyte
6.573833,5.80695,6.035834,4.5857635,classical monocyte
5.7997885,5.684777,6.216957,5.0573473,alternatively activated macrophage
6.8287506,6.5181947,5.794272,5.004004,inflammatory macrophage
5.8202925,6.0981617,5.0698524,5.2840557,inflammatory macrophage
6.1220994,5.74795,6.490171,4.8412247,inflammatory macrophage
6.6957035,5.667878,6.213915,4.704658,inflammatory macrophage
6.1854234,5.3914886,6.9406567,4.7324724,alternatively activated macrophage
5.9922504,6.191493,5.3991704,4.964557,inflammatory macrophage
7.050162,6.2084084,6.3801203,4.6786904,inflammatory macrophage
6.9113426,5.953264,6.8263607,4.667649,alternatively activated macrophage
6.9287252,6.6435013,7.523435,4.5539613,classical monocyte
6.2629523,7.0880136,7.0044723,5.178502,alternatively activated macrophage
7.526257,7.3427453,7.0795555,4.3310075,inflammatory macrophage
6.86393,7.179264,6.924327,4.229953,classical monocyte
6.587305,6.8151507,5.0361505,4.982444,myeloid dendritic cell
6.220259,5.8483076,6.6866407,4.299468,alternatively activated macrophage
6.955009,6.265206,7.490073,4.5062857,alternatively activated macrophage
6.310188,7.2809615,6.1958513,4.7715683,alternatively activated macrophage
6.925311,6.0051155,7.3113346,4.8481417,classical monocyte
6.8237753,7.31308,7.606634,4.804957,alternatively activated macrophage
6.676935,6.6443906,7.113512,3.0717032,classical monocyte
6.999099,7.916284,5.175328,4.0989475,inflammatory macrophage
6.797784,7.1074166,5.9855175,4.1265187,alternatively activated macrophage
6.329178,5.414085,7.56018,4.048313,alternatively activated macrophage
6.58816,6.44071,7.3709965,4.2512007,alternatively activated macrophage
6.3293905,6.8936806,7.0855813,4.4914527,alternatively activated macrophage
7.0789194,5.878632,7.6752114,4.86763,alternatively activated macrophage
7.1854796,5.2296762,6.934153,4.54187,classical monocyte
7.23715,7.3834376,5.60359,3.6157746,inflammatory macrophage
6.873452,7.5074644,5.8586516,4.399865,inflammatory macrophage
6.4459534,6.360503,6.9356422,4.895679,alternatively activated macrophage
6.9064054,5.600279,7.7478085,4.6757894,classical monocyte
7.1999993,7.459632,6.973416,4.2570715,inflammatory macrophage
7.400889,6.7115097,6.526401,5.0053005,inflammatory macrophage
6.296275,6.4399223,7.1265316,4.1815906,alternatively activated macrophage
6.216419,7.1485796,7.171852,4.6441693,alternatively activated macrophage
7.3163495,7.30824,6.498147,5.0335007,classical monocyte
6.2977576,6.0031886,6.942572,4.635427,alternatively activated macrophage
5.1485744,6.276739,6.336009,3.5831544,alternatively activated macrophage
6.613243,6.110564,6.8567567,4.092015,alternatively activated macrophage
6.733648,6.506132,5.6217947,3.8433154,classical monocyte
5.8927646,6.5388403,7.3772235,4.063799,alternatively activated macrophage
6.432297,7.508731,7.4539323,3.8567946,alternatively activated macrophage
6.674692,5.770002,5.452169,5.608291,classical monocyte
6.0660768,7.1666226,6.526678,5.4009705,classical monocyte
7.4196215,6.2872744,6.1178207,5.007347,inflammatory macrophage
7.2024045,7.1099772,6.8023753,4.4039354,inflammatory macrophage
6.992523,7.724964,5.854444,4.22654,classical monocyte
6.375394,6.0434885,7.3934164,4.684303,alternatively activated macrophage
6.1080017,7.491474,6.4863043,4.6275244,inflammatory macrophage
6.9482827,7.0058336,6.6685863,4.4984193,alternatively activated macrophage
6.8392744,5.645894,7.4395084,5.3914695,alternatively activated macrophage
6.5614777,5.9154067,6.7984133,4.5596886,classical monocyte
6.23191,6.7968683,5.401553,5.2058225,non-classical monocyte
6.635094,6.7825785,6.8061996,4.899332,classical monocyte
6.6864257,6.078976,6.8549156,4.854219,classical monocyte
6.401261,7.039821,6.146339,4.7984385,classical monocyte
7.1725454,6.5799828,6.6216607,4.5206914,classical monocyte
7.4310865,7.474826,5.7872715,3.318944,inflammatory macrophage
6.562572,6.081077,6.4284453,5.0309854,classical monocyte
6.768704,7.2553215,6.142517,4.534599,inflammatory macrophage
6.6375136,7.0127964,6.7840295,5.2551427,classical monocyte
6.8241115,5.9406557,7.34825,4.386063,macrophage
6.0037627,5.625753,7.6606245,4.9232254,alternatively activated macrophage
6.091664,7.0338883,4.696768,5.193942,conventional dendritic cell
7.2386765,6.7283297,7.0974145,4.0801635,classical monocyte
6.9545527,7.467771,5.8314104,2.8970358,inflammatory macrophage
5.73865,6.3798385,6.7387276,4.1393137,alternatively activated macrophage
6.5023975,6.516914,7.5572896,5.0014753,alternatively activated macrophage
6.5550294,5.915451,6.9283423,4.664703,macrophage
6.576971,7.401338,7.088571,4.3908215,classical monocyte
6.8686123,6.7124705,6.8924203,3.9299018,alternatively activated macrophage
6.9962354,5.797051,7.196885,2.0776498,alternatively activated macrophage
6.8322215,7.7095385,6.4405093,4.3560085,inflammatory macrophage
6.689262,7.4674654,5.723042,4.834985,inflammatory macrophage
6.7368174,6.5201535,7.0808983,4.74487,alternatively activated macrophage
6.8433375,6.875604,6.999496,4.608542,classical monocyte
6.3694296,7.1067505,7.597401,4.828186,alternatively activated macrophage
6.847028,6.5350423,6.216301,4.529531,classical monocyte
7.022059,7.32707,4.536664,4.439331,inflammatory macrophage
5.659666,7.2722087,6.5511546,4.6787467,alternatively activated macrophage
6.0982566,7.897805,6.0951915,4.6230464,alternatively activated macrophage
6.928277,7.306213,6.684835,4.151128,inflammatory macrophage
6.546978,6.2944946,6.250902,4.9388585,classical monocyte
6.421911,7.3167667,5.3943357,4.1251426,inflammatory macrophage
7.260357,7.5253944,5.76214,4.1621766,inflammatory macrophage
6.998733,5.966843,6.373045,4.691601,classical monocyte
7.112423,6.2719026,6.8094215,4.8729873,inflammatory macrophage
6.5855904,6.7579994,6.8878856,4.3858757,alternatively activated macrophage
6.9490175,6.840662,6.8600907,4.776759,alternatively activated macrophage
6.325298,5.8928747,7.457397,5.234466,alternatively activated macrophage
6.908755,6.4855237,7.109518,4.9767895,alternatively activated macrophage
6.6473703,6.4914703,7.202633,4.7408643,classical monocyte
6.3018026,7.611925,6.046534,4.7773376,conventional dendritic cell
6.8959064,7.592977,6.8222666,3.5857089,alternatively activated macrophage
6.275194,6.5864697,5.25621,2.8429036,alternatively activated macrophage
5.7186456,6.1123276,6.750702,4.511712,alternatively activated macrophage
7.3136406,7.4008017,5.2502213,4.136145,classical monocyte
6.819931,7.6506124,5.289604,3.9710314,inflammatory macrophage
6.5327563,6.3849354,5.784613,5.3562274,classical monocyte
6.3958077,7.318946,5.963996,5.300527,classical monocyte
7.1010895,7.4156003,6.6129756,4.4469357,inflammatory macrophage
6.1765785,6.8886333,7.043813,4.8309016,alternatively activated macrophage
7.0834236,6.6830616,4.9182224,4.887039,conventional dendritic cell
6.863605,7.0388856,6.6551538,4.942472,inflammatory macrophage
6.9006815,6.33321,7.197382,5.017928,macrophage
7.0464835,6.2988386,6.924307,4.235924,classical monocyte
7.0922318,3.9249873,7.0060463,3.4272373,classical monocyte
6.6052547,5.565476,7.0497017,5.37019,classical monocyte
6.402088,6.556805,6.4501295,5.4342494,macrophage
7.467997,6.7177477,5.773191,3.9139235,inflammatory macrophage
7.169779,6.0467896,6.6000133,4.614021,classical monocyte
7.319752,6.860152,5.323226,4.527205,classical monocyte
6.4192104,7.3375793,5.4447184,3.2758517,classical monocyte
7.3428264,7.276966,6.640845,4.647688,inflammatory macrophage
5.7280145,7.949222,5.8433433,3.9707282,alternatively activated macrophage
7.0323434,7.625224,6.8796816,2.544278,classical monocyte
6.4488397,6.572228,5.811458,5.1246862,classical monocyte
7.065198,6.1738586,7.4368134,4.235442,alternatively activated macrophage
7.0163655,6.1119127,7.162903,5.293749,classical monocyte
6.6504264,6.941174,6.4703,3.6501713,alternatively activated macrophage
6.470152,6.4205117,5.504497,4.0051756,conventional dendritic cell
6.342368,6.253069,7.015451,4.4794164,alternatively activated macrophage
6.3659225,6.794854,6.678304,3.9582949,alternatively activated macrophage
6.4527054,6.7709675,7.143752,3.8617878,classical monocyte
6.8375926,6.785169,6.1559663,5.0068855,classical monocyte
6.774015,5.8058286,7.231796,3.4826465,alternatively activated macrophage
6.8424597,5.894593,6.6628866,4.37548,alternatively activated macrophage
6.8171573,5.614536,6.7989616,5.059145,classical monocyte
6.506611,6.352709,2.6578052,5.0595927,myeloid dendritic cell
6.917412,7.1246886,6.666582,4.281334,alternatively activated macrophage
6.646086,6.4460216,6.9544654,4.8210106,macrophage
6.88235,7.1772394,6.930747,4.211712,alternatively activated macrophage
6.5380907,6.7155366,7.4403625,2.7508636,alternatively activated macrophage
6.4724874,5.8637047,6.7850227,5.1637406,macrophage
6.699025,7.0798926,6.552145,3.9134831,alternatively activated macrophage
6.4919724,6.265301,6.5691514,4.824542,alternatively activated macrophage
6.47471,6.591443,6.7848053,4.4393253,alternatively activated macrophage
6.914865,6.732742,6.8734074,4.749439,classical monocyte
6.7348385,6.2604537,7.0190396,5.2886047,alternatively activated macrophage
6.351456,6.2596054,7.1601963,4.3369207,alternatively activated macrophage
6.5217,6.817304,6.691369,4.2681174,alternatively activated macrophage
5.9573345,7.0861454,6.718094,5.0983047,alternatively activated macrophage
6.634639,6.1336985,7.587247,5.023662,classical monocyte
6.63615,6.2502794,7.1773605,4.699346,alternatively activated macrophage
6.69274,6.8018107,6.8659487,4.4906483,alternatively activated macrophage
6.919001,6.638419,5.422434,4.2446094,classical monocyte
6.3613143,6.6840906,6.4233084,5.0047803,alternatively activated macrophage
7.2263193,6.278835,6.269593,4.6676984,classical monocyte
4.4958572,8.057837,4.707284,4.780747,classical monocyte
5.969693,7.856968,6.700019,3.2887979,alternatively activated macrophage
7.2120595,6.785693,6.51244,4.9181294,inflammatory macrophage
7.29672,6.200222,5.887072,4.768889,conventional dendritic cell
7.4329143,5.7346215,6.4430895,4.51405,inflammatory macrophage
6.9661508,6.712517,7.4996476,4.942633,classical monocyte
6.621201,7.0207477,6.9565125,3.3905625,alternatively activated macrophage
7.004813,6.3572125,7.0566406,4.137112,inflammatory macrophage
6.985535,6.0463295,6.3736234,4.9524393,classical monocyte
6.8380785,7.646144,6.4149604,4.609748,inflammatory macrophage
6.1699543,6.3248243,6.8936596,4.871496,alternatively activated macrophage
7.302408,7.295893,5.335797,4.6319394,conventional dendritic cell
6.8786964,6.1969557,5.7610793,4.922669,conventional dendritic cell
6.5230393,7.0111217,6.134507,4.8763003,classical monocyte
6.9423246,7.348909,5.6403284,4.6999254,inflammatory macrophage
6.161035,6.5686374,6.9717407,5.1041408,classical monocyte
6.7153354,6.6690955,6.9848256,4.3746395,alternatively activated macrophage
6.499772,6.198568,5.8034797,5.094591,classical monocyte
6.662388,6.917959,6.0343285,4.804345,inflammatory macrophage
6.55194,6.5328283,7.442759,3.859025,alternatively activated macrophage
6.100191,6.7688627,6.8232083,4.95027,alternatively activated macrophage
6.6767426,6.009533,7.44792,4.592639,alternatively activated macrophage
6.164658,6.378909,6.546901,4.1537504,alternatively activated macrophage
6.917166,6.882769,6.076292,4.0404677,inflammatory macrophage
6.3550873,6.320463,7.1583,4.3736033,alternatively activated macrophage
7.1556144,6.353544,7.536992,4.009993,alternatively activated macrophage
7.050704,5.912526,7.1668305,4.95062,classical monocyte
6.5027328,7.176452,5.399183,4.340652,alternatively activated macrophage
6.6407743,5.94079,7.287553,4.669914,classical monocyte
6.9736147,6.9329243,5.026676,4.3999257,inflammatory macrophage
7.268612,6.395554,5.5313616,3.3592205,conventional dendritic cell
6.828734,6.6018744,7.1329226,4.9811606,classical monocyte
7.432999,7.0893345,5.233705,3.3258755,inflammatory macrophage
6.5174704,6.1817946,7.021091,4.0009685,alternatively activated macrophage
7.660616,7.1025205,5.5310383,4.640027,inflammatory macrophage
7.038967,7.299139,5.776507,4.329198,inflammatory macrophage
6.4732857,6.955976,4.527983,4.3756313,inflammatory macrophage
6.974351,7.235991,7.087512,4.3902574,alternatively activated macrophage
7.494335,6.795194,5.344512,4.7493033,conventional dendritic cell
7.342817,6.8497057,5.4406314,5.0408244,inflammatory macrophage
7.2136846,7.1903906,6.577199,4.8490715,classical monocyte
6.830605,5.546599,6.2199183,4.413957,classical monocyte
6.504872,6.830029,6.720654,4.535187,classical monocyte
6.5642824,6.7176394,6.685127,5.5247207,classical monocyte
6.498511,6.8440876,7.174888,4.390391,alternatively activated macrophage
6.648098,6.4941635,5.7722497,4.995365,conventional dendritic cell
7.266737,7.373253,6.132096,2.8387063,inflammatory macrophage
5.5210423,6.6248317,6.404946,4.726762,classical monocyte
7.302944,6.1900434,6.4993014,3.2325172,classical monocyte
3.8042536,7.2507725,3.5239694,1.5385098,alternatively activated macrophage
6.607144,5.8148274,5.348621,5.2473474,classical monocyte
6.831906,7.0342607,6.0287633,5.3570514,classical monocyte
7.4866357,6.758248,6.7310233,4.426033,inflammatory macrophage
6.4968586,6.531641,7.186451,4.7942376,alternatively activated macrophage
6.695914,6.0893455,7.375186,4.509975,alternatively activated macrophage
5.4461026,7.980477,5.0486193,4.2326255,inflammatory macrophage
6.775341,6.240298,6.526637,5.1003056,classical monocyte
6.218167,6.533236,5.749358,4.9124823,classical monocyte
6.479839,6.523616,6.622922,5.0378933,alternatively activated macrophage
7.1909676,6.501518,6.0590816,4.8635755,conventional dendritic cell
6.8819647,6.8190417,6.5551486,4.8324842,classical monocyte
6.5489407,6.2121997,7.2093067,4.6423697,alternatively activated macrophage
6.6485343,6.678288,7.004091,4.570873,alternatively activated macrophage
6.818402,6.1612277,6.255653,4.832873,classical monocyte
6.3952365,6.85301,6.633129,3.8038564,alternatively activated macrophage
6.5070477,6.600172,6.1970944,5.161911,classical monocyte
6.910339,6.4267716,7.0466,4.548155,classical monocyte
6.609771,7.03878,6.5940437,4.656311,alternatively activated macrophage
6.9535613,6.7593417,5.0969133,4.360884,classical monocyte
7.246909,6.893887,5.1108727,3.4886634,inflammatory macrophage
5.9838915,6.7394767,6.4030204,4.540288,alternatively activated macrophage
6.61818,6.691773,7.0747423,4.3275456,inflammatory macrophage
6.521361,6.989799,7.0452847,4.804939,alternatively activated macrophage
5.5993733,6.198067,6.6997213,3.9858105,alternatively activated macrophage
7.010479,6.596125,5.294673,5.069087,conventional dendritic cell
6.486799,5.9018087,7.478724,4.912488,alternatively activated macrophage
6.0549855,8.337112,5.516487,3.8803947,inflammatory macrophage
6.773275,6.303103,7.108443,4.481778,alternatively activated macrophage
6.8587456,7.5222144,6.0470767,4.649337,inflammatory macrophage
6.6488976,6.958095,5.8210993,5.1413217,macrophage
